Year,Month,Date,date,GHI,ID,Station,Province,Tower,Code,Long (X),Lat. (Y),Altitude,WV_AOT(675_nm),WV_AOT(440_nm),AOT(675_nm),AOT(440_nm),PW(cm),Pre(mbars),O3(cm),N(cm),Temp_(K),
2020,Jan.,1,1,452.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.07,4.32,957.91,2.60,0.00104,272.99,
2020,Jan.,2,2,339.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.06,0.09,4.30,957.76,2.60,0.00104,272.99,
2020,Jan.,3,3,260.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.14,4.14,957.50,2.60,0.00104,272.99,
2020,Jan.,4,4,469.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.03,0.05,4.51,956.97,2.60,0.00104,272.99,
2020,Jan.,5,5,198.53,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.06,3.85,956.93,2.60,0.00104,272.99,
2020,Jan.,6,6,374.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.05,0.07,3.91,956.71,2.60,0.00104,272.99,
2020,Jan.,7,7,288.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.19,1.87,956.41,2.60,0.00104,272.99,
2020,Jan.,8,8,217.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.23,1.69,955.57,2.60,0.00104,272.99,
2020,Jan.,9,9,244.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.21,1.84,955.65,2.60,0.00104,272.99,
2020,Jan.,10,10,256.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.23,1.38,955.67,2.60,0.00104,272.99,
2020,Jan.,11,11,192.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.18,2.25,955.71,2.60,0.00104,272.99,
2020,Jan.,12,12,195.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.23,2.49,955.73,2.60,0.00104,272.99,
2020,Jan.,13,13,198.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.19,2.36,955.78,2.60,0.00104,272.99,
2020,Jan.,14,14,330.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.27,2.24,955.78,2.60,0.00104,272.99,
2020,Jan.,15,15,396.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.18,0.38,2.43,955.83,2.60,0.00104,272.99,
2020,Jan.,16,16,512.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.35,1.98,955.84,2.60,0.00104,272.99,
2020,Jan.,17,17,350.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.26,1.78,955.98,2.60,0.00104,272.99,
2020,Jan.,18,18,451.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.12,2.24,956.01,2.60,0.00104,272.99,
2020,Jan.,19,19,274.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.13,2.34,956.01,2.60,0.00104,272.99,
2020,Jan.,20,20,485.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.16,2.26,956.02,2.60,0.00104,272.99,
2020,Jan.,21,21,350.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.22,2.10,956.02,2.60,0.00104,272.99,
2020,Jan.,22,22,361.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.26,0.61,2.42,956.03,2.60,0.00104,272.99,
2020,Jan.,23,23,293.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.23,0.51,2.15,957.39,2.60,0.00104,272.99,
2020,Jan.,24,24,285.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.22,0.50,1.63,957.35,2.60,0.00104,272.99,
2020,Jan.,25,25,187.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.20,0.34,1.74,957.31,2.60,0.00104,272.99,
2020,Jan.,26,26,324.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.24,0.51,1.96,957.17,2.60,0.00104,272.99,
2020,Jan.,27,27,449.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.20,0.42,1.97,956.49,2.60,0.00104,272.99,
2020,Jan.,28,28,506.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.19,0.41,1.78,956.18,2.60,0.00104,272.99,
2020,Jan.,29,29,271.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.55,1.28,1.49,957.61,2.60,0.00104,272.99,
2020,Jan.,30,30,154.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.21,1.82,957.44,2.60,0.00104,272.99,
2020,Jan.,31,31,306.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.23,0.48,2.47,957.00,2.60,0.00104,272.99,
2020,Feb.,1,32,226.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.25,0.48,1.98,956.06,2.60,0.00104,272.99,
2020,Feb.,2,33,528.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.29,0.67,2.29,956.06,2.60,0.00104,272.99,
2020,Feb.,3,34,423.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.17,0.28,2.53,956.07,2.60,0.00104,272.99,
2020,Feb.,4,35,174.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.19,0.34,2.73,956.07,2.60,0.00104,272.99,
2020,Feb.,5,36,329.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.26,2.39,956.09,2.60,0.00104,272.99,
2020,Feb.,6,37,168.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.35,2.56,956.19,2.60,0.00104,272.99,
2020,Feb.,7,38,262.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.33,2.46,956.19,2.60,0.00104,272.99,
2020,Feb.,8,39,227.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.06,0.12,2.20,956.20,2.60,0.00104,272.99,
2020,Feb.,9,40,224.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.36,1.90,957.47,2.60,0.00104,272.99,
2020,Feb.,10,41,297.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.29,2.00,957.44,2.60,0.00104,272.99,
2020,Feb.,11,42,285.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.27,1.75,956.45,2.60,0.00104,272.99,
2020,Feb.,12,43,332.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.32,1.68,956.40,2.60,0.00104,272.99,
2020,Feb.,13,44,332.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.27,0.53,1.95,956.35,2.60,0.00104,272.99,
2020,Feb.,14,45,405.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.25,0.55,1.80,956.30,2.60,0.00104,272.99,
2020,Feb.,15,46,334.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.45,1.89,956.10,2.60,0.00104,272.99,
2020,Feb.,16,47,495.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.34,1.50,960.60,2.58,0.00152,272.99,
2020,Feb.,17,48,409.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.19,2.05,960.56,2.58,0.00152,272.99,
2020,Feb.,18,49,433.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.29,2.14,960.53,2.58,0.00152,272.99,
2020,Feb.,19,50,427.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.27,2.35,960.29,2.59,0.00160,272.99,
2020,Feb.,20,51,368.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.29,2.45,960.06,2.59,0.00160,272.99,
2020,Feb.,21,52,492.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.15,2.47,959.88,2.59,0.00160,272.99,
2020,Feb.,22,53,358.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.14,0.29,1.94,959.84,2.59,0.00160,272.99,
2020,Feb.,23,54,360.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.17,1.78,959.61,2.59,0.00160,272.99,
2020,Feb.,24,55,336.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.34,2.17,959.34,2.59,0.00160,272.99,
2020,Feb.,25,56,512.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.24,2.04,959.25,2.59,0.00160,272.99,
2020,Feb.,26,57,301.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.14,0.30,2.06,959.31,2.59,0.00161,272.99,
2020,Feb.,27,58,279.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.29,0.61,2.38,959.08,2.59,0.00161,272.99,
2020,Feb.,28,59,343.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.20,0.38,1.84,959.02,2.59,0.00161,272.99,
2020,Mar.,1,60,300.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.24,0.43,2.25,958.91,2.59,0.00161,272.99,
2020,Mar.,2,61,367.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.42,2.08,958.38,2.59,0.00161,272.99,
2020,Mar.,3,62,390.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.31,0.61,2.57,958.33,2.59,0.00161,272.99,
2020,Mar.,4,63,419.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.38,0.72,2.81,958.27,2.59,0.00161,272.99,
2020,Mar.,5,64,365.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.14,0.26,2.28,958.15,2.59,0.00161,272.99,
2020,Mar.,6,65,454.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.27,2.03,958.04,2.59,0.00161,272.99,
2020,Mar.,7,66,355.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.17,2.21,957.22,2.60,0.00164,272.99,
2020,Mar.,8,67,541.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.23,2.14,956.78,2.60,0.00164,272.99,
2020,Mar.,9,68,323.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.41,2.22,956.81,2.60,0.00164,272.99,
2020,Mar.,10,69,384.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.24,0.49,2.58,958.60,2.60,0.00168,272.99,
2020,Mar.,11,70,273.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.25,0.50,2.46,958.50,2.60,0.00168,272.99,
2020,Mar.,12,71,252.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.30,0.60,3.10,958.46,2.60,0.00168,272.99,
2020,Mar.,13,72,265.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.40,0.78,3.43,958.18,2.61,0.00168,272.99,
2020,Mar.,14,73,158.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.31,0.60,3.23,961.61,2.61,0.00169,272.99,
2020,Mar.,15,74,307.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.28,0.54,2.97,961.43,2.61,0.00169,272.99,
2020,Mar.,16,75,274.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.32,2.38,961.14,2.61,0.00170,272.99,
2020,Mar.,17,76,348.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.07,3.39,961.09,2.61,0.00170,272.99,
2020,Mar.,18,77,539.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.25,3.56,961.04,2.61,0.00170,272.99,
2020,Mar.,19,78,425.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.23,2.42,960.92,2.61,0.00170,272.99,
2020,Mar.,20,79,400.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.24,0.44,2.92,961.05,2.61,0.00171,272.99,
2020,Mar.,21,80,358.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.38,2.95,958.30,2.61,0.00171,272.99,
2020,Mar.,22,81,286.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.40,2.63,958.13,2.61,0.00171,272.99,
2020,Mar.,23,82,273.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.27,2.43,957.90,2.61,0.00171,272.99,
2020,Mar.,24,83,280.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.20,2.47,957.84,2.61,0.00171,272.99,
2020,Mar.,25,84,303.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.14,2.38,957.73,2.61,0.00171,272.99,
2020,Mar.,26,85,303.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.26,2.62,958.39,2.61,0.00171,272.99,
2020,Mar.,27,86,324.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.32,2.15,959.33,2.61,0.00172,272.99,
2020,Mar.,28,87,459.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.21,0.41,2.72,959.29,2.61,0.00172,272.99,
2020,Mar.,29,88,378.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.27,0.52,3.02,959.25,2.61,0.00172,272.99,
2020,Mar.,30,89,368.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.16,0.31,2.86,959.22,2.61,0.00172,272.99,
2020,Mar.,31,90,435.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.23,2.85,959.18,2.61,0.00172,272.99,
2020,Apr.,1,91,296.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.26,2.80,959.14,2.61,0.00172,272.99,
2020,Apr.,2,92,279.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.26,2.63,959.11,2.61,0.00172,272.99,
2020,Apr.,3,93,344.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.15,0.34,2.89,959.07,2.61,0.00172,272.99,
2020,Apr.,4,94,395.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.27,3.37,959.04,2.61,0.00172,272.99,
2020,Apr.,5,95,130.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.16,3.28,959.00,2.61,0.00172,272.99,
2020,Apr.,6,96,372.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.16,3.03,958.89,2.61,0.00172,272.99,
2020,Apr.,7,97,410.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.12,1.95,958.85,2.61,0.00172,272.99,
2020,Apr.,8,98,357.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.15,2.02,958.82,2.61,0.00172,272.99,
2020,Apr.,9,99,418.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.19,1.64,958.78,2.61,0.00172,272.99,
2020,Apr.,10,100,349.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.25,2.14,958.75,2.61,0.00172,272.99,
2020,Apr.,11,101,142.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.20,2.44,958.71,2.61,0.00172,272.99,
2020,Apr.,12,102,142.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.06,0.12,2.49,958.67,2.61,0.00172,272.99,
2020,Apr.,13,103,345.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.13,2.64,958.64,2.61,0.00172,272.99,
2020,Apr.,14,104,446.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.16,2.95,958.60,2.61,0.00172,272.99,
2020,Apr.,15,105,433.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.21,3.25,958.45,2.61,0.00173,272.99,
2020,Apr.,16,106,375.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.20,4.00,958.42,2.61,0.00173,272.99,
2020,Apr.,17,107,396.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.14,3.67,958.35,2.61,0.00173,272.99,
2020,Apr.,18,108,345.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.13,2.41,958.31,2.61,0.00173,272.99,
2020,Apr.,19,109,400.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.13,2.14,958.16,2.61,0.00173,272.99,
2020,Apr.,20,110,356.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.17,2.47,962.00,2.61,0.00174,272.99,
2020,Apr.,21,111,356.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.17,2.47,960.37,2.61,0.00174,272.99,
2020,Apr.,22,112,311.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.23,3.13,960.33,2.61,0.00174,272.99,
2020,Apr.,23,113,331.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.26,3.16,960.29,2.61,0.00174,272.99,
2020,Apr.,24,114,157.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.23,3.07,960.16,2.61,0.00174,272.99,
2020,Apr.,25,115,360.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.17,2.74,960.12,2.61,0.00174,272.99,
2020,Apr.,26,116,393.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.15,2.46,960.08,2.61,0.00174,272.99,
2020,Apr.,27,117,392.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.15,2.85,960.04,2.61,0.00174,272.99,
2020,Apr.,28,118,332.70,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.14,2.89,960.00,2.61,0.00174,272.99,
2020,Apr.,29,119,353.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.17,0.30,3.63,959.95,2.61,0.00174,272.99,
2020,Apr.,30,120,350.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.14,2.88,959.91,2.61,0.00174,272.99,
2020,May.,1,121,297.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.07,3.33,959.87,2.61,0.00174,272.99,
2020,May.,2,122,244.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.14,3.35,959.83,2.61,0.00174,272.99,
2020,May.,3,123,299.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.17,3.21,959.79,2.61,0.00174,272.99,
2020,May.,4,124,310.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.14,0.26,3.93,959.66,2.61,0.00174,272.99,
2020,May.,5,125,223.30,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.10,0.17,3.58,959.62,2.61,0.00174,272.99,
2020,May.,6,126,211.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.08,0.14,3.43,959.58,2.61,0.00174,272.99,
2020,May.,7,127,127.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.22,3.10,959.54,2.61,0.00174,272.99,
2020,May.,8,128,354.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.21,2.87,961.61,2.62,0.00175,272.99,
2020,May.,9,129,378.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.14,2.82,961.56,2.62,0.00175,272.99,
2020,May.,10,130,381.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.12,0.20,3.35,961.51,2.62,0.00175,272.99,
2020,May.,11,131,250.40,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.13,2.92,961.46,2.62,0.00175,272.99,
2020,May.,12,132,367.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.11,0.21,3.27,961.41,2.62,0.00175,272.99,
2020,May.,13,133,332.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.23,3.37,961.26,2.62,0.00175,272.99,
2020,May.,14,134,359.10,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.19,0.27,3.65,961.21,2.62,0.00175,272.99,
2020,May.,15,135,364.80,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.14,0.22,3.76,961.17,2.62,0.00175,272.99,
2020,May.,16,136,236.90,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.18,0.25,3.80,961.12,2.62,0.00175,272.99,
2020,May.,17,137,358.50,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.13,0.17,3.47,961.07,2.62,0.00175,272.99,
2020,May.,18,138,259.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.09,0.14,3.47,961.02,2.62,0.00175,272.99,
2020,May.,19,139,329.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.07,0.10,3.25,960.97,2.62,0.00175,272.99,
2020,May.,20,140,249.00,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.08,3.40,960.92,2.62,0.00175,272.99,
2020,May.,21,141,179.60,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.05,0.11,3.97,960.87,2.62,0.00175,272.99,
2020,May.,22,142,262.20,MZ25,MZ25_Massangulo_1,Niassa,TDM,TDM,35.44,-13.91,40.00,0.67,0.44,0.04,0.07,3.73,960.82,2.62,0.00175,272.99,
